Gene stable ID	Transcript stable ID	GO term accession	GO term name	UniProtKB/Swiss-Prot ID
AT2G07771	AT2G07771.2	GO:0015232	heme transporter activity	P92527
AT2G07771	AT2G07771.2	GO:0015886	heme transport	P92527
AT2G07771	AT2G07771.2	GO:0031966	mitochondrial membrane	P92527
AT2G07771	AT2G07771.2	GO:0005886	plasma membrane	P92527
AT2G07771	AT2G07771.2	GO:0015886	heme transport	P92527
AT2G07675	AT2G07675.1	GO:0003735	structural constituent of ribosome	P92532
AT2G07675	AT2G07675.1	GO:0006412	translation	P92532
AT2G07675	AT2G07675.1	GO:0005739	mitochondrion	P92532
AT2G07675	AT2G07675.1	GO:0005840	ribosome	P92532
AT2G07675	AT2G07675.1	GO:0015935	small ribosomal subunit	P92532
ATMG01190	ATMG01190.1	GO:0032559	adenyl ribonucleotide binding	P92549
ATMG01190	ATMG01190.1	GO:1902600	proton transmembrane transport	P92549
ATMG01190	ATMG01190.1	GO:0016020	membrane	P92549
ATMG01190	ATMG01190.1	GO:0000166	nucleotide binding	P92549
ATMG01190	ATMG01190.1	GO:0005524	ATP binding	P92549
ATMG01190	ATMG01190.1	GO:0005739	mitochondrion	P92549
ATMG01190	ATMG01190.1	GO:0005743	mitochondrial inner membrane	P92549
ATMG01190	ATMG01190.1	GO:0015986	ATP synthesis coupled proton transport	P92549
ATMG01190	ATMG01190.1	GO:0006811	ion transport	P92549
ATMG01190	ATMG01190.1	GO:0006754	ATP biosynthetic process	P92549
ATMG01190	ATMG01190.1	GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	P92549
ATMG01190	ATMG01190.1	GO:0046034	ATP metabolic process	P92549
ATMG01190	ATMG01190.1	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	P92549
AT2G07696	AT2G07696.1	GO:0000028	ribosomal small subunit assembly	P92557
AT2G07696	AT2G07696.1	GO:0003729	mRNA binding	P92557
AT2G07696	AT2G07696.1	GO:0003735	structural constituent of ribosome	P92557
AT2G07696	AT2G07696.1	GO:0006412	translation	P92557
AT2G07696	AT2G07696.1	GO:0005739	mitochondrion	P92557
AT2G07696	AT2G07696.1	GO:0005840	ribosome	P92557
AT2G07696	AT2G07696.1	GO:0003723	RNA binding	P92557
AT2G07696	AT2G07696.1	GO:0019843	rRNA binding	P92557
AT2G07696	AT2G07696.1	GO:0005763	mitochondrial small ribosomal subunit	P92557
AT2G07696	AT2G07696.1	GO:0015935	small ribosomal subunit	P92557
AT2G07696	AT2G07696.1	GO:0003735	structural constituent of ribosome	P92557
AT2G07696	AT2G07696.1	GO:0006412	translation	P92557
AT2G07696	AT2G07696.1	GO:0019843	rRNA binding	P92557
AT2G07696	AT2G07696.1	GO:0005840	ribosome	P92557
ATMG01270	ATMG01270.1	GO:0000028	ribosomal small subunit assembly	P92557
ATMG01270	ATMG01270.1	GO:0003729	mRNA binding	P92557
ATMG01270	ATMG01270.1	GO:0003735	structural constituent of ribosome	P92557
ATMG01270	ATMG01270.1	GO:0006412	translation	P92557
ATMG01270	ATMG01270.1	GO:0005739	mitochondrion	P92557
ATMG01270	ATMG01270.1	GO:0005840	ribosome	P92557
ATMG01270	ATMG01270.1	GO:0003723	RNA binding	P92557
ATMG01270	ATMG01270.1	GO:0019843	rRNA binding	P92557
ATMG01270	ATMG01270.1	GO:0005763	mitochondrial small ribosomal subunit	P92557
ATMG01270	ATMG01270.1	GO:0015935	small ribosomal subunit	P92557
ATMG01270	ATMG01270.1	GO:0003735	structural constituent of ribosome	P92557
ATMG01270	ATMG01270.1	GO:0006412	translation	P92557
ATMG01270	ATMG01270.1	GO:0019843	rRNA binding	P92557
ATMG01270	ATMG01270.1	GO:0005840	ribosome	P92557
ATCG01100	ATCG01100.1	GO:0045272	plasma membrane respiratory chain complex I	P92558
ATCG01100	ATCG01100.1	GO:0005886	plasma membrane	P92558
ATCG01100	ATCG01100.1	GO:0016020	membrane	P92558
ATCG01100	ATCG01100.1	GO:0016021	integral component of membrane	P92558
ATCG01100	ATCG01100.1	GO:0055114	oxidation-reduction process	P92558
ATCG01100	ATCG01100.1	GO:0009507	chloroplast	P92558
ATCG01100	ATCG01100.1	GO:0009536	plastid	P92558
ATCG01100	ATCG01100.1	GO:0005739	mitochondrion	P92558
ATCG01100	ATCG01100.1	GO:0048038	quinone binding	P92558
ATCG01100	ATCG01100.1	GO:0009535	chloroplast thylakoid membrane	P92558
ATCG01100	ATCG01100.1	GO:0009579	thylakoid	P92558
ATCG01100	ATCG01100.1	GO:0005743	mitochondrial inner membrane	P92558
ATCG01100	ATCG01100.1	GO:0009507	chloroplast	P92558
ATCG01100	ATCG01100.1	GO:0009507	chloroplast	P92558
ATCG01100	ATCG01100.1	GO:0008137	NADH dehydrogenase (ubiquinone) activity	P92558
ATCG01100	ATCG01100.1	GO:0070469	respirasome	P92558
ATCG01100	ATCG01100.1	GO:0015979	photosynthesis	P92558
ATCG01100	ATCG01100.1	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	P92558
ATCG01100	ATCG01100.1	GO:0019684	photosynthesis, light reaction	P92558
ATCG01100	ATCG01100.1	GO:0009060	aerobic respiration	P92558
ATCG01100	ATCG01100.1	GO:0016651	oxidoreductase activity, acting on NAD(P)H	P92558
ATCG01100	ATCG01100.1	GO:0003954	NADH dehydrogenase activity	P92558
ATCG01100	ATCG01100.1	GO:0016020	membrane	P92558
ATCG01100	ATCG01100.1	GO:0005887	integral component of plasma membrane	P92558
ATCG01100	ATCG01100.1	GO:0030964	NADH dehydrogenase complex	P92558
ATMG01410	ATMG01410.1	GO:0008150	biological_process	P92567
ATMG01410	ATMG01410.1	GO:0003674	molecular_function	P92567
ATMG01410	ATMG01410.1	GO:0005739	mitochondrion	P92567
AT1G15500	AT1G15500.1	GO:0031969	chloroplast membrane	P92935
AT1G15500	AT1G15500.1	GO:0009941	chloroplast envelope	P92935
AT1G15500	AT1G15500.1	GO:0005737	cytoplasm	P92935
AT1G15500	AT1G15500.1	GO:0016020	membrane	P92935
AT1G15500	AT1G15500.1	GO:0016021	integral component of membrane	P92935
AT1G15500	AT1G15500.1	GO:0009507	chloroplast	P92935
AT1G15500	AT1G15500.1	GO:0009536	plastid	P92935
AT1G15500	AT1G15500.1	GO:0000166	nucleotide binding	P92935
AT1G15500	AT1G15500.1	GO:0005524	ATP binding	P92935
AT1G15500	AT1G15500.1	GO:0009507	chloroplast	P92935
AT1G15500	AT1G15500.1	GO:0009536	plastid	P92935
AT1G15500	AT1G15500.1	GO:0005471	ATP:ADP antiporter activity	P92935
AT1G15500	AT1G15500.1	GO:0015866	ADP transport	P92935
AT1G15500	AT1G15500.1	GO:0015867	ATP transport	P92935
AT1G15500	AT1G15500.1	GO:0006862	nucleotide transport	P92935
ATMG00160	ATMG00160.1	GO:0046872	metal ion binding	P93285
ATMG00160	ATMG00160.1	GO:0016020	membrane	P93285
ATMG00160	ATMG00160.1	GO:0016021	integral component of membrane	P93285
ATMG00160	ATMG00160.1	GO:0016491	oxidoreductase activity	P93285
ATMG00160	ATMG00160.1	GO:0055114	oxidation-reduction process	P93285
ATMG00160	ATMG00160.1	GO:0005739	mitochondrion	P93285
ATMG00160	ATMG00160.1	GO:1902600	proton transmembrane transport	P93285
ATMG00160	ATMG00160.1	GO:0005743	mitochondrial inner membrane	P93285
ATMG00160	ATMG00160.1	GO:0004129	cytochrome-c oxidase activity	P93285
ATMG00160	ATMG00160.1	GO:0005507	copper ion binding	P93285
ATMG00160	ATMG00160.1	GO:0022900	electron transport chain	P93285
ATMG00160	ATMG00160.1	GO:0070469	respirasome	P93285
ATMG00180	ATMG00180.1	GO:0016020	membrane	P93286
ATMG00180	ATMG00180.1	GO:0016021	integral component of membrane	P93286
ATMG00180	ATMG00180.1	GO:0005739	mitochondrion	P93286
ATMG00180	ATMG00180.1	GO:0005743	mitochondrial inner membrane	P93286
ATMG00180	ATMG00180.1	GO:0005743	mitochondrial inner membrane	P93286
ATMG00180	ATMG00180.1	GO:0017004	cytochrome complex assembly	P93286
ATMG00180	ATMG00180.1	GO:0005515	protein binding	P93286
ATMG00280	ATMG00280.1	GO:0000287	magnesium ion binding	P93292
ATMG00280	ATMG00280.1	GO:0005739	mitochondrion	P93292
ATMG00280	ATMG00280.1	GO:0009536	plastid	P93292
ATMG00510	ATMG00510.1	GO:0016491	oxidoreductase activity	P93306
ATMG00510	ATMG00510.1	GO:0055114	oxidation-reduction process	P93306
ATMG00510	ATMG00510.1	GO:0005739	mitochondrion	P93306
ATMG00510	ATMG00510.1	GO:0016651	oxidoreductase activity, acting on NAD(P)H	P93306
ATMG00510	ATMG00510.1	GO:0008137	NADH dehydrogenase (ubiquinone) activity	P93306
ATMG00510	ATMG00510.1	GO:0070469	respirasome	P93306
ATMG00510	ATMG00510.1	GO:0051287	NAD binding	P93306
ATMG00510	ATMG00510.1	GO:0048038	quinone binding	P93306
ATMG00510	ATMG00510.1	GO:0003954	NADH dehydrogenase activity	P93306
ATMG00560	ATMG00560.1	GO:0032543	mitochondrial translation	P93311
ATMG00560	ATMG00560.1	GO:0005762	mitochondrial large ribosomal subunit	P93311
ATMG00560	ATMG00560.1	GO:0003735	structural constituent of ribosome	P93311
ATMG00560	ATMG00560.1	GO:0006412	translation	P93311
ATMG00560	ATMG00560.1	GO:0005739	mitochondrion	P93311
ATMG00560	ATMG00560.1	GO:0005840	ribosome	P93311
ATMG00560	ATMG00560.1	GO:0005739	mitochondrion	P93311
ATMG00560	ATMG00560.1	GO:0003729	mRNA binding	P93311
ATMG00560	ATMG00560.1	GO:0003723	RNA binding	P93311
ATMG00560	ATMG00560.1	GO:0003735	structural constituent of ribosome	P93311
ATMG00560	ATMG00560.1	GO:0005762	mitochondrial large ribosomal subunit	P93311
ATMG00570	ATMG00570.1	GO:0016020	membrane	P93312
ATMG00570	ATMG00570.1	GO:0016021	integral component of membrane	P93312
ATMG00570	ATMG00570.1	GO:0005739	mitochondrion	P93312
ATMG00570	ATMG00570.1	GO:0031966	mitochondrial membrane	P93312
ATMG00580	ATMG00580.1	GO:0016020	membrane	P93313
ATMG00580	ATMG00580.1	GO:0016021	integral component of membrane	P93313
ATMG00580	ATMG00580.1	GO:0055114	oxidation-reduction process	P93313
ATMG00580	ATMG00580.1	GO:0005739	mitochondrion	P93313
ATMG00580	ATMG00580.1	GO:0008137	NADH dehydrogenase (ubiquinone) activity	P93313
ATMG00580	ATMG00580.1	GO:0042773	ATP synthesis coupled electron transport	P93313
ATMG00580	ATMG00580.1	GO:0005743	mitochondrial inner membrane	P93313
ATMG00580	ATMG00580.1	GO:0031966	mitochondrial membrane	P93313
ATMG00580	ATMG00580.1	GO:0070469	respirasome	P93313
AT2G41980	AT2G41980.1	GO:2000785	regulation of autophagosome assembly	P93748
AT2G41980	AT2G41980.1	GO:0016740	transferase activity	P93748
AT2G41980	AT2G41980.1	GO:0046872	metal ion binding	P93748
AT2G41980	AT2G41980.1	GO:0005634	nucleus	P93748
AT2G41980	AT2G41980.1	GO:0007275	multicellular organism development	P93748
AT2G41980	AT2G41980.1	GO:0008270	zinc ion binding	P93748
AT2G41980	AT2G41980.1	GO:0006511	ubiquitin-dependent protein catabolic process	P93748
AT2G41980	AT2G41980.1	GO:0016567	protein ubiquitination	P93748
AT2G41980	AT2G41980.1	GO:0016567	protein ubiquitination	P93748
AT2G41980	AT2G41980.1	GO:0005737	cytoplasm	P93748
AT2G41980	AT2G41980.1	GO:0005515	protein binding	P93748
AT2G41980	AT2G41980.1	GO:0061630	ubiquitin protein ligase activity	P93748
AT2G41980	AT2G41980.1	GO:0016567	protein ubiquitination	P93748
AT2G41980	AT2G41980.1	GO:0005515	protein binding	P93748
AT1G14910	AT1G14910.1	GO:0005905	clathrin-coated pit	P94017
AT1G14910	AT1G14910.1	GO:0016020	membrane	P94017
AT1G14910	AT1G14910.1	GO:0005794	Golgi apparatus	P94017
AT1G14910	AT1G14910.1	GO:0030276	clathrin binding	P94017
AT1G14910	AT1G14910.1	GO:0005543	phospholipid binding	P94017
AT1G14910	AT1G14910.1	GO:0005545	1-phosphatidylinositol binding	P94017
AT1G14910	AT1G14910.1	GO:0048268	clathrin coat assembly	P94017
AT1G14910	AT1G14910.1	GO:0030136	clathrin-coated vesicle	P94017
AT1G14910	AT1G14910.1	GO:0031410	cytoplasmic vesicle	P94017
AT1G14910	AT1G14910.1	GO:0005886	plasma membrane	P94017
AT1G14910	AT1G14910.1	GO:0005576	extracellular region	P94017
AT1G14910	AT1G14910.1	GO:0006897	endocytosis	P94017
AT1G14910	AT1G14910.1	GO:0006897	endocytosis	P94017
AT1G14910	AT1G14910.1	GO:0000149	SNARE binding	P94017
AT1G14910	AT1G14910.1	GO:0032050	clathrin heavy chain binding	P94017
AT1G14910	AT1G14910.1	GO:0072583	clathrin-dependent endocytosis	P94017
AT1G14910	AT1G14910.1	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	P94017
AT1G14910	AT1G14910.1	GO:0030136	clathrin-coated vesicle	P94017
AT1G14910	AT1G14910.1	GO:0005545	1-phosphatidylinositol binding	P94017
AT1G14910	AT1G14910.1	GO:0006900	vesicle budding from membrane	P94017
AT1G14910	AT1G14910.1	GO:0005905	clathrin-coated pit	P94017
ATMG00640	ATMG00640.1	GO:0016020	membrane	Q04613
ATMG00640	ATMG00640.1	GO:0016021	integral component of membrane	Q04613
ATMG00640	ATMG00640.1	GO:0005739	mitochondrion	Q04613
ATMG00640	ATMG00640.1	GO:0015078	proton transmembrane transporter activity	Q04613
ATMG00640	ATMG00640.1	GO:0015986	ATP synthesis coupled proton transport	Q04613
ATMG00640	ATMG00640.1	GO:0031966	mitochondrial membrane	Q04613
ATMG00640	ATMG00640.1	GO:0006811	ion transport	Q04613
ATMG00640	ATMG00640.1	GO:0006754	ATP biosynthetic process	Q04613
ATMG00640	ATMG00640.1	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	Q04613
ATMG00640	ATMG00640.1	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Q04613
AT4G04885	AT4G04885.1	GO:0006369	termination of RNA polymerase II transcription	Q0WPF2
AT4G04885	AT4G04885.1	GO:0000993	RNA polymerase II complex binding	Q0WPF2
AT4G04885	AT4G04885.1	GO:0009911	positive regulation of flower development	Q0WPF2
AT4G04885	AT4G04885.1	GO:0003729	mRNA binding	Q0WPF2
AT4G04885	AT4G04885.1	GO:0005737	cytoplasm	Q0WPF2
AT4G04885	AT4G04885.1	GO:0003676	nucleic acid binding	Q0WPF2
AT4G04885	AT4G04885.1	GO:0046872	metal ion binding	Q0WPF2
AT4G04885	AT4G04885.1	GO:0005634	nucleus	Q0WPF2
AT4G04885	AT4G04885.1	GO:0005634	nucleus	Q0WPF2
AT4G04885	AT4G04885.1	GO:0005737	cytoplasm	Q0WPF2
AT4G04885	AT4G04885.1	GO:0005515	protein binding	Q0WPF2
AT4G04885	AT4G04885.1	GO:0006397	mRNA processing	Q0WPF2
AT4G04885	AT4G04885.1	GO:0006397	mRNA processing	Q0WPF2
AT4G04885	AT4G04885.1	GO:0009908	flower development	Q0WPF2
AT4G04885	AT4G04885.1	GO:0005737	cytoplasm	Q0WPF2
AT4G04885	AT4G04885.1	GO:0006378	mRNA polyadenylation	Q0WPF2
AT4G04885	AT4G04885.1	GO:0006378	mRNA polyadenylation	Q0WPF2
AT4G04885	AT4G04885.1	GO:0005849	mRNA cleavage factor complex	Q0WPF2
AT1G59720	AT1G59720.1	GO:0016556	mRNA modification	Q0WQW5
AT1G59720	AT1G59720.1	GO:0009507	chloroplast	Q0WQW5
AT1G59720	AT1G59720.1	GO:0009536	plastid	Q0WQW5
AT1G59720	AT1G59720.1	GO:0005739	mitochondrion	Q0WQW5
AT1G59720	AT1G59720.1	GO:0008270	zinc ion binding	Q0WQW5
AT1G59720	AT1G59720.1	GO:0009507	chloroplast	Q0WQW5
AT1G59720	AT1G59720.1	GO:0006397	mRNA processing	Q0WQW5
AT1G59720	AT1G59720.1	GO:0090305	nucleic acid phosphodiester bond hydrolysis	Q0WQW5
AT1G59720	AT1G59720.1	GO:0005515	protein binding	Q0WQW5
AT1G59720	AT1G59720.1	GO:0009451	RNA modification	Q0WQW5
AT1G59720	AT1G59720.1	GO:0043231	intracellular membrane-bounded organelle	Q0WQW5
AT1G59720	AT1G59720.1	GO:0004519	endonuclease activity	Q0WQW5
AT1G59720	AT1G59720.1	GO:0005515	protein binding	Q0WQW5
ATMG00960	ATMG00960.1	GO:0017004	cytochrome complex assembly	Q33884
ATMG00960	ATMG00960.1	GO:0006355	regulation of transcription, DNA-templated	Q33884
ATMG00960	ATMG00960.1	GO:0003677	DNA binding	Q33884
ATMG00960	ATMG00960.1	GO:0016020	membrane	Q33884
ATMG00960	ATMG00960.1	GO:0016021	integral component of membrane	Q33884
ATMG00960	ATMG00960.1	GO:0005739	mitochondrion	Q33884
ATMG00960	ATMG00960.1	GO:0005634	nucleus	Q33884
ATMG00960	ATMG00960.1	GO:0020037	heme binding	Q33884
ATMG00960	ATMG00960.1	GO:0005743	mitochondrial inner membrane	Q33884
ATMG00960	ATMG00960.1	GO:0005743	mitochondrial inner membrane	Q33884
ATMG00960	ATMG00960.1	GO:0009725	response to hormone	Q33884
ATMG00960	ATMG00960.1	GO:0009734	auxin-activated signaling pathway	Q33884
ATMG00960	ATMG00960.1	GO:0015232	heme transporter activity	Q33884
ATMG00960	ATMG00960.1	GO:0015886	heme transport	Q33884
ATMG00960	ATMG00960.1	GO:0017004	cytochrome complex assembly	Q33884
ATMG00960	ATMG00960.1	GO:0005515	protein binding	Q33884
AT2G46280	AT2G46280.1	GO:0001732	formation of cytoplasmic translation initiation complex	Q38884
AT2G46280	AT2G46280.1	GO:0033290	eukaryotic 48S preinitiation complex	Q38884
AT2G46280	AT2G46280.1	GO:0016282	eukaryotic 43S preinitiation complex	Q38884
AT2G46280	AT2G46280.1	GO:0046686	response to cadmium ion	Q38884
AT2G46280	AT2G46280.1	GO:0003743	translation initiation factor activity	Q38884
AT2G46280	AT2G46280.1	GO:0006413	translational initiation	Q38884
AT2G46280	AT2G46280.1	GO:0005737	cytoplasm	Q38884
AT2G46280	AT2G46280.1	GO:0005829	cytosol	Q38884
AT2G46280	AT2G46280.1	GO:0005515	protein binding	Q38884
AT2G46280	AT2G46280.1	GO:0006412	translation	Q38884
AT2G46280	AT2G46280.1	GO:0005852	eukaryotic translation initiation factor 3 complex	Q38884
AT2G46280	AT2G46280.1	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	Q38884
AT2G46280	AT2G46280.1	GO:0002183	cytoplasmic translational initiation	Q38884
AT2G46280	AT2G46280.1	GO:0009651	response to salt stress	Q38884
AT2G46280	AT2G46280.1	GO:0005515	protein binding	Q38884
AT2G46280	AT2G46280.2	GO:0001732	formation of cytoplasmic translation initiation complex	Q38884
AT2G46280	AT2G46280.2	GO:0033290	eukaryotic 48S preinitiation complex	Q38884
AT2G46280	AT2G46280.2	GO:0016282	eukaryotic 43S preinitiation complex	Q38884
AT2G46280	AT2G46280.2	GO:0046686	response to cadmium ion	Q38884
AT2G46280	AT2G46280.2	GO:0003743	translation initiation factor activity	Q38884
AT2G46280	AT2G46280.2	GO:0006413	translational initiation	Q38884
AT2G46280	AT2G46280.2	GO:0005737	cytoplasm	Q38884
AT2G46280	AT2G46280.2	GO:0005829	cytosol	Q38884
AT2G46280	AT2G46280.2	GO:0005515	protein binding	Q38884
AT2G46280	AT2G46280.2	GO:0006412	translation	Q38884
AT2G46280	AT2G46280.2	GO:0005852	eukaryotic translation initiation factor 3 complex	Q38884
AT2G46280	AT2G46280.2	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	Q38884
AT2G46280	AT2G46280.2	GO:0002183	cytoplasmic translational initiation	Q38884
AT2G46280	AT2G46280.2	GO:0009651	response to salt stress	Q38884
AT2G46280	AT2G46280.2	GO:0005515	protein binding	Q38884
AT4G01370	AT4G01370.1	GO:0006972	hyperosmotic response	Q39024
AT4G01370	AT4G01370.1	GO:0042539	hypotonic salinity response	Q39024
AT4G01370	AT4G01370.1	GO:0009861	jasmonic acid and ethylene-dependent systemic resistance	Q39024
AT4G01370	AT4G01370.1	GO:0000911	cytokinesis by cell plate formation	Q39024
AT4G01370	AT4G01370.1	GO:0009504	cell plate	Q39024
AT4G01370	AT4G01370.1	GO:0009862	systemic acquired resistance, salicylic acid mediated signaling pathway	Q39024
AT4G01370	AT4G01370.1	GO:0009409	response to cold	Q39024
AT4G01370	AT4G01370.1	GO:0009620	response to fungus	Q39024
AT4G01370	AT4G01370.1	GO:0005737	cytoplasm	Q39024
AT4G01370	AT4G01370.1	GO:0016740	transferase activity	Q39024
AT4G01370	AT4G01370.1	GO:0000166	nucleotide binding	Q39024
AT4G01370	AT4G01370.1	GO:0005524	ATP binding	Q39024
AT4G01370	AT4G01370.1	GO:0005634	nucleus	Q39024
AT4G01370	AT4G01370.1	GO:0005634	nucleus	Q39024
AT4G01370	AT4G01370.1	GO:0016301	kinase activity	Q39024
AT4G01370	AT4G01370.1	GO:0016301	kinase activity	Q39024
AT4G01370	AT4G01370.1	GO:0016310	phosphorylation	Q39024
AT4G01370	AT4G01370.1	GO:0004672	protein kinase activity	Q39024
AT4G01370	AT4G01370.1	GO:0006468	protein phosphorylation	Q39024
AT4G01370	AT4G01370.1	GO:0006952	defense response	Q39024
AT4G01370	AT4G01370.1	GO:0005829	cytosol	Q39024
AT4G01370	AT4G01370.1	GO:0004674	protein serine/threonine kinase activity	Q39024
AT4G01370	AT4G01370.1	GO:0005737	cytoplasm	Q39024
AT4G01370	AT4G01370.1	GO:0005874	microtubule	Q39024
AT4G01370	AT4G01370.1	GO:0005515	protein binding	Q39024
AT4G01370	AT4G01370.1	GO:0004707	MAP kinase activity	Q39024
AT4G01370	AT4G01370.1	GO:0000165	MAPK cascade	Q39024
AT4G01370	AT4G01370.1	GO:0009651	response to salt stress	Q39024
AT4G01370	AT4G01370.1	GO:0009737	response to abscisic acid	Q39024
AT4G01370	AT4G01370.1	GO:0005856	cytoskeleton	Q39024
AT4G01370	AT4G01370.1	GO:0009555	pollen development	Q39024
AT4G01370	AT4G01370.1	GO:0004672	protein kinase activity	Q39024
AT4G01370	AT4G01370.1	GO:0043622	cortical microtubule organization	Q39024
AT4G01370	AT4G01370.1	GO:0005737	cytoplasm	Q39024
AT4G01370	AT4G01370.1	GO:0005634	nucleus	Q39024
AT4G01370	AT4G01370.1	GO:0035556	intracellular signal transduction	Q39024
AT4G01370	AT4G01370.1	GO:0002376	immune system process	Q39024
AT4G01370	AT4G01370.1	GO:0045087	innate immune response	Q39024
AT4G01370	AT4G01370.1	GO:0010468	regulation of gene expression	Q39024
AT4G01370	AT4G01370.1	GO:0006468	protein phosphorylation	Q39024
AT4G01370	AT4G01370.1	GO:0004707	MAP kinase activity	Q39024
AT4G01370	AT4G01370.1	GO:0004707	MAP kinase activity	Q39024
AT4G01370	AT4G01370.1	GO:0010119	regulation of stomatal movement	Q39024
AT4G01370	AT4G01370.1	GO:0007112	male meiosis cytokinesis	Q39024
AT4G01370	AT4G01370.1	GO:0009868	jasmonic acid and ethylene-dependent systemic resistance, jasmonic acid mediated signaling pathway	Q39024
AT4G01370	AT4G01370.1	GO:0016310	phosphorylation	Q39024
AT4G01370	AT4G01370.1	GO:0090333	regulation of stomatal closure	Q39024
AT4G01370	AT4G01370.1	GO:0071244	cellular response to carbon dioxide	Q39024
AT4G01370	AT4G01370.1	GO:0004707	MAP kinase activity	Q39024
AT5G24080	AT5G24080.2	GO:0016740	transferase activity	Q39202
AT5G24080	AT5G24080.2	GO:0005886	plasma membrane	Q39202
AT5G24080	AT5G24080.2	GO:0016020	membrane	Q39202
AT5G24080	AT5G24080.2	GO:0016021	integral component of membrane	Q39202
AT5G24080	AT5G24080.2	GO:0000166	nucleotide binding	Q39202
AT5G24080	AT5G24080.2	GO:0005524	ATP binding	Q39202
AT5G24080	AT5G24080.2	GO:0016301	kinase activity	Q39202
AT5G24080	AT5G24080.2	GO:0016310	phosphorylation	Q39202
AT5G24080	AT5G24080.2	GO:0004672	protein kinase activity	Q39202
AT5G24080	AT5G24080.2	GO:0006468	protein phosphorylation	Q39202
AT5G24080	AT5G24080.2	GO:0004674	protein serine/threonine kinase activity	Q39202
AT5G24080	AT5G24080.2	GO:0004674	protein serine/threonine kinase activity	Q39202
AT5G24080	AT5G24080.2	GO:0030246	carbohydrate binding	Q39202
AT5G24080	AT5G24080.2	GO:0048544	recognition of pollen	Q39202
AT5G24080	AT5G24080.2	GO:0005516	calmodulin binding	Q39202
AT1G22710	AT1G22710.1	GO:0008506	sucrose:proton symporter activity	Q39231
